count,max,warehouse_id,dst_office_id,office_name,pickup_latitude,pickup_longitude
569,2023-04-24,507,113084,МСК Академика Арцимовича 17,55.637787,37.511225
733,2023-04-24,507,2315,МСК Мишина 38,55.796653,37.562946
610,2023-04-24,507,2498,Подольск Советская 16,55.363481,37.517193
837,2023-04-24,507,3934,МСК Путевой пр 14к2,55.87473043,37.57810474
382,2023-04-24,507,116196,МСК Молодцова 21,55.878342,37.630725
423,2023-04-24,507,104456,МО Мытищи 3-я Крестьянская 11,55.895873,37.716724
344,2023-04-24,507,123,МО Сергиев Посад пр-кт Красной Армии 247,56.331927,38.154407
351,2023-04-24,507,202427,МСК пр Черепановых 32,55.84147575,37.52939393
225,2023-04-24,507,202453,МО пос Трёхгорка Трёхгорная 6,55.696976,37.336705
435,2023-04-24,507,104048,МО Яхрома Ленина 10А,56.2846,37.488398
624,2023-04-24,507,104983,МО Дубна Вокзальная 7,56.727612,37.142574
1035,2023-04-24,507,104196,МО Королёв 50-летия ВЛКСМ 4Г,55.920334,37.844468
645,2023-04-24,507,1013,МСК Россошанский пр 3,55.600915,37.60862309
1135,2023-04-24,507,104096,МСК Ленинградский пр-кт 67к1,55.802917,37.518539
390,2023-04-24,507,544,МО Апрелевка Островского 38,55.54070811,37.08221146
229,2023-04-24,507,1503,Балашиха Твардовского 40,55.796415,37.984346
727,2023-04-24,507,107119,МО Сергиев Посад Воробьёвская 29,56.295773,38.117807
1078,2023-04-24,507,103180,МСК Профсоюзная 128к1,55.631093,37.515543
69,2023-04-24,507,203698,МО Серпухов Пушкина 9,54.926239,37.398725
549,2023-04-24,507,109974,МО Пушкино Московский пр-кт 57к1,55.997547,37.860755
111,2023-04-24,507,205364,МО Ликино-Дулёво  Калинина 5,55.732829,38.951337
381,2023-04-24,507,124804,Химки Бабакина 15,55.878538,37.417559
168,2023-04-24,507,107932,МСК Боровское шоссе 51,55.636683,37.352385
370,2023-04-24,507,113430,МСК Щорса 5,55.646564,37.407662
136,2023-04-24,507,160447,МО рп Малино Донская вл6,55.112858,38.173888
338,2023-04-24,507,1860,МСК Гвардейская 3к1,55.721397,37.423384
657,2023-04-24,507,100471,МСК Каховка 16к3,55.657302,37.574437
311,2023-04-24,507,104211,МО Серпухов Московское шоссе 38,54.923942,37.404083
417,2023-04-24,507,106464,МСК Московский Радужная 14к2,55.589851,37.373104
466,2023-04-24,507,127320,МО Шолохово Юности 1,56.047609,37.546546
802,2023-04-24,507,207363,МО Пушкино Серебрянка 48к2,56.009487,37.868005
768,2023-04-24,507,131527,МО пос Ильинское-Усово Архангельская 4,55.773919,37.239394
153,2023-04-24,507,145686,МО пос Зелёный Школьная 15,55.807518,38.097247
668,2023-04-24,507,2183,МО Реутов Южная 15,55.746963,37.863387
399,2023-04-24,507,5380,МО Дедовск Космонавта Комарова 11,55.86465,37.126547
629,2023-04-24,507,107313,МСК Воротынская 8/1,55.888815,37.397975
193,2023-04-24,507,2885,МО Краснознаменск пр-кт Мира 13В,55.59546803,37.04379177
211,2023-04-24,507,103702,МО рп Новоивановское Можайское шоссе 50,55.708806,37.379088
408,2023-04-24,507,110447,МО Сергиев Посад Даниила Чёрного 1,56.317093,38.109986
222,2023-04-24,507,574,МО Егорьевск Советская 126,55.380084,39.039462
514,2023-04-24,507,1263,МСК Верхние Поля 37к2,55.66855294,37.761177
602,2023-04-24,507,131901,МСК Анны Северьяновой 3с3,55.757138,37.552983
334,2023-04-24,507,109000,МО Балашиха Изумрудный 12,55.823719,37.8881
175,2023-04-24,507,203400,МО Воскресенск Октябрьская 2,55.322189,38.674341
396,2023-04-24,507,110727,МО Красногорск Железнодорожная 33,55.813418,37.309647
399,2023-04-24,507,2181,МО Воскресенск Зелинского 20А,55.30918433,38.65539229
807,2023-04-24,507,105432,МСК Рублёвское шоссе 28к2,55.747378,37.421517
881,2023-04-24,507,114569,МСК Авиамоторная 6с4,55.757812,37.715694
840,2023-04-24,507,110875,МСК Каширское шоссе 96к1,55.614943,37.712592
205,2023-04-24,507,104819,МО Жуковский Чкалова 27,55.593269,38.127858
392,2023-04-24,507,103741,МСК Кетчерская 4А,55.742459,37.820834
377,2023-04-24,507,5093,МО Дубна пр-кт Боголюбова 19А,56.7352703,37.15926103
658,2023-04-24,507,105882,МСК Народная 20с1,55.736948,37.649315
411,2023-04-24,507,204813,МО д Путилково Путилковское шоссе 4к1,55.863869,37.391026
466,2023-04-24,507,1866,МО Серпухов Советская 63,54.92329882,37.4309992
351,2023-04-24,507,2741,Подольск Правды 17/1,55.407701,37.563082
386,2023-04-24,507,3943,МО рп Нахабино Панфилова 24А,55.83441052,37.17618559
352,2023-04-24,507,3038,МО Домодедово Советская 62к1,55.44454172,37.74099564
134,2023-04-24,507,204587,МО Красногорск Дежнёва 9,55.833466,37.23904
182,2023-04-24,507,205126,"Москва, Москва, Ярцевская улица, 4",55.735307,37.408525
843,2023-04-24,507,3313,МО Мытищи пр-кт Астрахова 2,55.92572381,37.72225507
748,2023-04-24,507,5336,МО Мытищи Веры Волошиной 9А,55.89297332,37.72398366
145,2023-04-24,507,2437,МО Электрогорск Советская 1А,55.884287,38.785921
400,2023-04-24,507,206015,МСК Коровинское шоссе 19,55.875375,37.525369
748,2023-04-24,507,2667,МСК Широкая 13к4,55.889295,37.664806
203,2023-04-24,507,108320,МО Электросталь Журавлёва 17А,55.773071,38.420127
11,2023-04-24,507,3644,МСК Академика Пилюгина 6,55.671874,37.541036
398,2023-04-24,507,3917,МО Воскресенск Дзержинского 18,55.270685,38.736148
453,2023-04-24,507,104248,МСК Факультетский пер 6,55.811411,37.496851
545,2023-04-24,507,3907,МО Свердловский Алексея Короткова 3,55.902576,38.143131
427,2023-04-24,507,203881,Химки 7-й Гвардейской Дивизии 4к1,55.952701,37.306513
513,2023-04-24,507,102403,МСК Лобачевского 118к5,55.693278,37.470326
432,2023-04-24,507,106068,МО Люберцы Весенняя 14,55.700926,37.905841
398,2023-04-24,507,2230,МО Красногорск Ильинский бульвар 8,55.817304,37.370832
547,2023-04-24,507,101851,МО Воскресенск Центральная 19,55.33555,38.713101
155,2023-04-24,507,154978,МСК Люблинская 78к3,55.661743,37.7296
265,2023-04-24,507,203841,МСК Люблинская 17к1,55.70369385,37.73261307
565,2023-04-24,507,109459,МО Видное бульвар Зелёные Аллеи 7,55.558984,37.702051
539,2023-04-24,507,3056,МСК Большая Очаковская 40,55.67743603,37.44771567
153,2023-04-24,507,170764,Химки Юбилейный пр-кт 51,55.889847,37.411376
338,2023-04-24,507,110037,МСК Лобачевского 6,55.666569,37.506918
236,2023-04-24,507,2051,МСК Куликовская 6,55.57418272,37.56481014
356,2023-04-24,507,107490,МСК Твардовского 23к3,55.795849,37.404875
313,2023-04-24,507,171983,МО Реутов Ленина 21,55.758563,37.855582
285,2023-04-24,507,205661,МСК Веерная 3к5,55.706365,37.477462
296,2023-04-24,507,109646,Балашиха Шоссе Энтузиастов 1/11,55.795155,37.937282
462,2023-04-24,507,1132,МСК Щепкина 60/2с2,55.78531786,37.62979543
615,2023-04-24,507,2663,МСК Перовская 66к4,55.74467386,37.80008249
350,2023-04-24,507,105730,МСК 11-я Парковая 49с3,55.805128,37.804557
402,2023-04-24,507,101339,МСК пос Щапово 58,55.420045,37.410639
509,2023-04-24,507,106528,МСК рп Киевский 18А,55.430663,36.868119
170,2023-04-24,507,160252,МО Щёлково Сиреневая 11А,55.929255,37.987727
513,2023-04-24,507,4196,МО Бронницы Ново-Бронницкая 54,55.42086791,38.26099939
320,2023-04-24,507,103028,МО Красногорск Ткацкой фабрики 23А,55.84286,37.259575
97,2023-04-24,507,146060,МО Егорьевск Касимовское шоссе 1В,55.368779,39.068361
424,2023-04-24,507,148643,МСК Кастанаевская 41с4,55.732379,37.469165
348,2023-04-24,507,170913,МСК Люблинская 171,55.647586,37.747755
534,2023-04-24,507,205043,МСК Рязанский 78/1к2,55.70926605,37.82199853
444,2023-04-24,507,207491,МСК Проезд Ольминского 6с1,55.81341,37.631838
705,2023-04-24,507,2547,Подольск Ленинградская 15,55.425389,37.496122
448,2023-04-24,507,5303,МСК Россолимо 6/25,55.73657186,37.58242309
484,2023-04-24,507,5832,МСК Братеевская 16к6,55.6321076,37.76820258
779,2023-04-24,507,110439,МСК Генерала Белова 1/8,55.624645,37.715979
792,2023-04-24,507,101933,МСК Онежская 11/11,55.849083,37.520379
399,2023-04-24,507,100931,МСК пос подсобного хозяйства Воскресенское 40к1,55.533144,37.45065278
681,2023-04-24,507,103819,МСК Студёный пр 14,55.892687,37.661179
545,2023-04-24,507,100722,МСК Новомарьинская 12/12к2,55.65187,37.755283
532,2023-04-24,507,2512,МО Солнечногорск Советская 11,56.186138,36.977648
378,2023-04-24,507,2643,МО рп Михнево Советская 17,55.119595,37.95418
772,2023-04-24,507,3253,МО Клин Чайковского 58,56.3248343,36.75415695
671,2023-04-24,507,3615,МСК Большая Академическая 6к1,55.81810599,37.52358281
450,2023-04-24,507,113482,МСК Новопеределкинская 13А,55.641245,37.364406
172,2023-04-24,507,201266,МО Королёв Гагарина 7,55.917692,37.805006
254,2023-04-24,507,205114,"Москва, улица Мнёвники, 5",55.772502,37.497486
166,2023-04-24,507,171996,МО Пушкино Надсоновская 3,56.005329,37.860701
466,2023-04-24,507,107015,МСК Коцюбинского 10,55.730637,37.43103
165,2023-04-24,507,110045,МО Одинцово Новоспортивная 4к3,55.67974,37.279359
589,2023-04-24,507,108892,МСК Абрамцевская 1,55.891982,37.573285
241,2023-04-24,507,3590,МО Щёлково Супруна 1А,55.903817,38.064215
378,2023-04-24,507,103638,МО Королёв Тихонравова 44/2,55.93706,37.853607
286,2023-04-24,507,5800,МО Одинцово Чистяковой 40,55.700882,37.322009
271,2023-04-24,507,101693,МО Дедовск Энергетиков 5,55.870308,37.101979
346,2023-04-24,507,2331,Подольск пр-кт Юных Ленинцев 38А,55.475785,37.564953
425,2023-04-24,507,204871,"Москва, Ереванская улица, 8",55.629679,37.669773
502,2023-04-24,507,2983,МСК Суздальская 42,55.74635472,37.87744087
491,2023-04-24,507,128003,МО Дубна Центральная 24/21,56.757413,37.141558
107,2023-04-24,507,130452,МО Сергиев Посад Фестивальная 23,56.294233,38.166509
570,2023-04-24,507,108719,МО Котельники 2-й Покровский 14к1,55.663708,37.858135
650,2023-04-24,507,142406,МО рп Дрожжино Южная 15,55.519519,37.588162
149,2023-04-24,507,157125,МО Балашиха Новая 49,55.749058,38.029288
277,2023-04-24,507,203651,МСК Лавочкина 4,55.849696,37.503855
601,2023-04-24,507,126427,МО Серпухов Весенняя 56,54.931412,37.430316
436,2023-04-24,507,2634,МСК Большая Почтовая 18,55.77679536,37.69432697
395,2023-04-24,507,715,МО Лыткарино Советская 6/14,55.582136,37.9063
296,2023-04-24,507,103628,МО Королёв Горького 12В,55.915856,37.87025
702,2023-04-24,507,113074,МО рп Дрожжино Южная 14,55.521143,37.590357
278,2023-04-24,507,204132,МО Красногорск Народного Ополчения 2Бк2,55.834735,37.316798
122,2023-04-24,507,124048,МО Голицыно Звенигородское шоссе 16,55.618928,36.985884
606,2023-04-24,507,3587,МО Чехов Московская 47,55.145102,37.454681
272,2023-04-24,507,937,МСК Карамышевская наб 48к3,55.773008,37.464652
423,2023-04-24,507,5331,МО Сергиев Посад 1-й Ударной Армии 95,56.32443402,38.13086858
71,2023-04-24,507,111220,МО Пушкино Вокзальная 14,56.043674,37.855015
399,2023-04-24,507,2056,МСК пос Коммунарка Александры Монаховой 23,55.56894815,37.47926082
243,2023-04-24,507,103839,МО Орехово-Зуево Стаханова 32,55.789981,38.932756
493,2023-04-24,507,137244,МСК Новый Арбат 30/9,55.752975,37.581505
197,2023-04-24,507,5381,МО Ногинск Рогожская 67,55.857008,38.442648
565,2023-04-24,507,1933,МО Чехов Дружбы 2А,55.14877187,37.46318405
489,2023-04-24,507,1679,МСК Главная 19Б,55.821795,37.869047
359,2023-04-24,507,5450,МСК Дмитровское шоссе 169к6,55.92936105,37.54026779
613,2023-04-24,507,109079,МО Луховицы Тимирязева 6,54.973726,39.037132
179,2023-04-24,507,1700,МО Наро-Фоминское шоссе 36,55.57852603,36.69241657
394,2023-04-24,507,1832,МО Клин Ленина 16/4,56.335949,36.729318
401,2023-04-24,507,3281,МСК Дыбенко 38к1,55.876763,37.484038
149,2023-04-24,507,5520,МО Кубинка Наро-Фоминское шоссе 8,55.574612,36.695853
595,2023-04-24,507,103259,МСК Трофимова 32к1,55.70283978,37.68462536
397,2023-04-24,507,109761,МО Щёлково Жегаловская 27,55.905867,37.981885
490,2023-04-24,507,111078,МО п. Новосиньково Люсиновская 43А,56.374905,37.332441
465,2023-04-24,507,112879,МСК Сиреневый бульвар 44к1,55.802018,37.815612
270,2023-04-24,507,203447,МСК Новоясеневский пр-кт 19к2,55.605149,37.546507
735,2023-04-24,507,3532,МСК Академика Анохина 4к2,55.66971066,37.47230694
550,2023-04-24,507,562,Химки пр-кт Мельникова 4с1,55.902493,37.407781
514,2023-04-24,507,103976,МСК дп Кокошкино Школьная 1,55.600388,37.163565
1094,2023-04-24,507,6048,МО д Мисайлово Литературный бульвар 1,55.55743336,37.81233659
323,2023-04-24,507,102496,МСК Ленинградское шоссе 9к2,55.815867,37.497933
543,2023-04-24,507,107027,МСК Зорге 18к2,55.786554,37.509715
221,2023-04-24,507,150118,МСК Старокачаловская 4,55.568924,37.59056
300,2023-04-24,507,202942,МСК Гарибальди 4Г,55.67694964,37.53433296
378,2023-04-24,507,3213,МО Ногинск Советской Конституции 30,55.886712,38.450771
463,2023-04-24,507,113532,МСК Инженерная 18к2,55.881098,37.578374
426,2023-04-24,507,112904,Балашиха Мещёра 24,55.808815,38.054396
584,2023-04-24,507,5932,МО Видное Ольховая 11,55.54237314,37.72392396
859,2023-04-24,507,5883,МСК Кашёнкин Луг 6к3,55.82600996,37.59839325
179,2023-04-24,507,127322,МО Щёлково Институтская 14,55.903034,38.05172
645,2023-04-24,507,2944,Химки Горшина 9к2,55.884252,37.435116
626,2023-04-24,507,111400,МСК Дубнинская 36,55.886316,37.55833
769,2023-04-24,507,110184,МСК Красноказарменная 10,55.757373,37.69789
219,2023-04-24,507,205087,"Москва, Москва, Новгородская улица, 5к1",55.892849,37.577615
751,2023-04-24,507,105622,МСК Кутузовский пр-кт 43,55.738149,37.529054
679,2023-04-24,507,3074,МСК 1-я Останкинская 25,55.82455385,37.62317422
793,2023-04-24,507,2400,МО Мытищи 2-я Институтская 24А,55.92946865,37.79620975
205,2023-04-24,507,203570,МСК Ярославское шоссе 144,55.879268,37.723169
61,2023-04-24,507,147490,МО Чехов Вокзальная площадь 3,55.149601,37.487263
1084,2023-04-24,507,109525,МСК Саянская 9Б,55.770045,37.832786
422,2023-04-24,507,5025,МСК 1-я Нововатутинская 1,55.5155911,37.35715787
749,2023-04-24,507,2281,МСК Дмитровское шоссе 7к2,55.814184,37.5759
490,2023-04-24,507,131307,МСК Московский Никитина 2,55.604485,37.356843
707,2023-04-24,507,2781,МСК Дегтярный пер 10с2,55.76875355,37.60492943
577,2023-04-24,507,107942,МО Домодедово Курыжова 24,55.393463,37.77243
412,2023-04-24,507,204068,МСК Вильнюсская 5,55.603766,37.523079
582,2023-04-24,507,105642,МСК 3-я Гражданская 17,55.812782,37.706601
194,2023-04-24,507,4191,МО Щёлково Краснознаменская 5,55.9162519,37.99351861
145,2023-04-24,507,204874,"Московская область, Красногорск, улица Геологов, 2А",55.831575,37.240756
464,2023-04-24,507,2346,МСК Люблинская 100к2,55.65449574,37.7401652
335,2023-04-24,507,205591,МСК Митинская 28,55.844925,37.367697
267,2023-04-24,507,112717,МО с Кудиново Центральная 15Б,55.765165,38.213023
440,2023-04-24,507,1323,МСК 1-я Владимирская 4,55.76018318,37.77292338
73,2023-04-24,507,1867,МСК Академика Виноградова 9,55.63370872,37.48529951
229,2023-04-24,507,152756,МО рп Нахабино Стартовая 1,55.851074,37.197872
572,2023-04-24,507,5443,Химки Мичурина 25,55.94222838,37.29973453
499,2023-04-24,507,111063,МО д Медвежьи Озёра Юбилейная 1А,55.871497,37.9898
418,2023-04-24,507,203484,МСК Хорошёвское шоссе 82к7,55.780142,37.520303
403,2023-04-24,507,389,МО Одинцово Чикина 12,55.68645644,37.29130437
358,2023-04-24,507,2780,МО Электросталь Николаева 33,55.7803205,38.44188746
257,2023-04-24,507,152476,МО Красногорск Видная 5,55.841134,37.344251
77,2023-04-24,507,105228,МСК Московский Хабарова 3,55.597596,37.356217
848,2023-04-24,507,110219,МО Пушкино Надсоновская 20,56.004039,37.853682
605,2023-04-24,507,5326,МСК Гамалеи 19к2,55.80088945,37.45416773
595,2023-04-24,507,2210,МО Красногорск Заводская 18к2,55.809343,37.326527
664,2023-04-24,507,1917,МСК Нагатинская наб 14к1,55.68303943,37.64732213
186,2023-04-24,507,5874,МСК Твардовского 12к2,55.7935249,37.39776397
462,2023-04-24,507,5305,МСК Корабельная 15,55.68240003,37.69456441
311,2023-04-24,507,105740,МСК Александры Монаховой 109к2,55.541552,37.497852
725,2023-04-24,507,106262,МО Реутов Октября 42,55.754701,37.880408
207,2023-04-24,507,108376,МО Павловский Посад Комсомольский пер 6А,55.786741,38.695014
173,2023-04-24,507,124513,МО Коломна Ленина 50А,55.086517,38.77147
329,2023-04-24,507,202508,МСК Авангардная 18,55.848139,37.489787
924,2023-04-24,507,109751,МО Королёв Горького 79к4,55.919138,37.880271
905,2023-04-24,507,5795,МСК Дмитровское шоссе 124А,55.92449151,37.54978446
523,2023-04-24,507,112725,МСК Нагатинская наб 20к2,55.681349,37.65548
649,2023-04-24,507,3305,МСК Щербаковская 58А,55.781495,37.741539
611,2023-04-24,507,106382,МО Люберцы п Калинина 42,55.69051,37.875208
401,2023-04-24,507,3699,МО Лобня Ленина 23к11,56.00989853,37.4713329
966,2023-04-24,507,102171,МСК пр-кт Андропова 19,55.681383,37.665744
621,2023-04-24,507,108247,МО Бронницы Маяковский пер 25,55.419331,38.287674
877,2023-04-24,507,124160,МСК Медиков 12,55.633463,37.676509
615,2023-04-24,507,5966,МСК Габричевского 10к4,55.81558439,37.46335254
238,2023-04-24,507,113600,МО с Конобеево Новые дома 16А,55.412784,38.658386
385,2023-04-24,507,101626,МО Дмитров Чекистская 6,56.339219,37.532593
585,2023-04-24,507,105003,МСК Чертановская 47к2,55.604302,37.592724
600,2023-04-24,507,5134,МО Кашира Победы 7,54.838462,38.192574
644,2023-04-24,507,2886,МСК Отрадный пр 3,55.854311,37.607503
887,2023-04-24,507,103415,МСК Гурьевский пр 27к2,55.60923,37.755475
332,2023-04-24,507,1850,Химки Кирова 10к2,55.891481,37.45107
489,2023-04-24,507,3732,МО Звенигород 7,55.72494247,36.87375266
432,2023-04-24,507,5042,МСК Ферганский пр 7к6,55.694814,37.825798
394,2023-04-24,507,154911,МСК Муравская 42к3,55.85894,37.373147
488,2023-04-24,507,168189,МО Красноармейск пр-кт Испытателей 3А,56.116899,38.146662
611,2023-04-24,507,3510,МСК Большая Очаковская 21,55.68135584,37.45491335
239,2023-04-24,507,1807,МО Дмитров Московская 8,56.339591,37.515007
717,2023-04-24,507,2936,МСК Дмитровское шоссе 94к1,55.874799,37.548995
658,2023-04-24,507,4186,МСК Измайловский пр 9к2,55.79801942,37.76866021
533,2023-04-24,507,104733,МО Красногорск Советская 2,55.831373,37.328154
963,2023-04-24,507,104350,МСК Рокотова 1А,55.611313,37.555562
190,2023-04-24,507,205125,МСК 11-я Текстильщиков 1с1,55.70506337,37.73609475
526,2023-04-24,507,211337,МСК Нагатинская наб 10к3,55.68319128,37.64603313
377,2023-04-24,507,3362,МО рп Запрудня пер Мира 8Г,56.5643292,37.43150936
548,2023-04-24,507,101531,МО Долгопрудный Старое Дмитровское шоссе 11,55.964741,37.529747
718,2023-04-24,507,107821,МСК Молостовых 17к1,55.752581,37.832801
420,2023-04-24,507,101152,МО Сергиев Посад Птицеградская 2Б,56.298344,38.175068
867,2023-04-24,507,104,МСК Таганская 24с5,55.739792,37.661446
391,2023-04-24,507,2444,МСК Бутырский Вал 50,55.78603325,37.58836781
1420,2023-04-24,507,101242,МСК Веерная 6,55.711639,37.488868
377,2023-04-24,507,102788,Химки Ленинский пр-кт 22,55.905553,37.46808
399,2023-04-24,507,849,МСК Чечёрский пр 56к2,55.53357591,37.52847375
289,2023-04-24,507,1265,МСК Льва Яшина 1,55.6989,37.9214
666,2023-04-24,507,6012,МСК 6-й Рощинский пр 1,55.70937599,37.61551415
427,2023-04-24,507,2479,МСК Новая Башиловка 10,55.787973,37.570546
354,2023-04-24,507,109642,МО рп имени Воровского Административная 5,55.724202,38.334533
273,2023-04-24,507,205124,"Москва, Москва, улица Винокурова, 6",55.688685,37.584577
877,2023-04-24,507,2603,МСК 4-я Гражданская 39к1,55.807886,37.71908794
605,2023-04-24,507,107182,МСК пр-кт Будённого 51к4,55.759699,37.738464
231,2023-04-24,507,110250,МО Пушкино 2-й Фабричный пр 16,56.004733,37.864061
703,2023-04-24,507,103626,МСК Череповецкая 24,55.897254,37.584771
960,2023-04-24,507,105366,МСК Белозерская 17Г,55.895913,37.619467
903,2023-04-24,507,3622,МО Домодедово Лунная 33,55.416121,37.760836
304,2023-04-24,507,103699,МО пос Горки-10 23,55.705239,37.026381
626,2023-04-24,507,111159,МО пос Дубовая Роща Новая 5/1,55.539678,38.307744
672,2023-04-24,507,2471,МСК проспект Вернадского 10/9,55.689286,37.53239722
363,2023-04-24,507,127413,Балашиха Струве 11,55.736556,37.995946
215,2023-04-24,507,129826,МО Дубна Программистов 15к1,56.752514,37.171324
694,2023-04-24,507,4182,МСК Мельникова 3к6,55.7252,37.677
862,2023-04-24,507,105562,МСК Смольная 15,55.846892,37.498681
610,2023-04-24,507,103633,МО Королёв Грабина 8Б,55.925905,37.820311
373,2023-04-24,507,155022,МСК Кустанайская 8к3,55.618695,37.750245
317,2023-04-24,507,2633,Химки Гоголя 9,55.89868044,37.44616964
521,2023-04-24,507,129208,МСК Скандинавский бульвар 6,55.56623,37.497737
287,2023-04-24,507,205080,"Москва, Москва, Енисейская улица, 9А",55.864727,37.661239
491,2023-04-24,507,110015,МО дп Поварово 1-й мкр. 2П,56.081229,37.048708
260,2023-04-24,507,203449,МСК Островитянова 9к1,55.64434416,37.49770749
516,2023-04-24,507,5040,МСК Новослободская 67/69,55.789036,37.59109
730,2023-04-24,507,128439,Подольск Электромонтажный пр 11,55.40797,37.560478
440,2023-04-24,507,107886,МСК Красных Зорь 59Б,55.725966,37.430548
752,2023-04-24,507,2604,МО Королёв Мичурина 7,55.90673676,37.8480465
331,2023-04-24,507,102752,МСК пос Коммунарка Бачуринская 17,55.57488,37.486842
363,2023-04-24,507,107381,МСК Маршала Чуйкова 7к4,55.698514,37.763195
203,2023-04-24,507,160983,МО Реутов Носовихинское шоссе 37,55.75038,37.882501
534,2023-04-24,507,105997,МСК Люсиновская 36/50,55.722357,37.621601
1090,2023-04-24,507,110960,МСК Болотниковская 36к2,55.661193,37.592297
362,2023-04-24,507,3610,МО Пушкино Тургенева 6,56.0125933,37.84418465
336,2023-04-24,507,111032,МО Балашиха Реутовская 14,55.784473,37.848215
297,2023-04-24,507,2763,Балашиха мкр Павлино 35с1,55.72649016,37.96928044
708,2023-04-24,507,5008,МСК Ангарская 10,55.873072,37.51423
1011,2023-04-24,507,3813,МСК Дорожная 32к1,55.591,37.6117
408,2023-04-24,507,406,МО Домодедово Гагарина 37,55.4511,37.7458
524,2023-04-24,507,106558,МСК Большая Якиманка 35с1,55.734732,37.613444
450,2023-04-24,507,108166,МО д Голубое Трёхсвятская 13,55.974983,37.098832
758,2023-04-24,507,2401,МСК 13-я Парковая 35,55.808488,37.809479
1269,2023-04-24,507,105891,МО Люберцы С.П. Попова 26,55.697198,37.897642
417,2023-04-24,507,104927,МСК Верхние Поля 4,55.660912,37.744014
593,2023-04-24,507,105452,МО Красногорск Игоря Мерлушкина 8,55.836802,37.266991
708,2023-04-24,507,107293,МСК Коровинское шоссе 13к1,55.869859,37.53406
382,2023-04-24,507,132764,МСК Красина 9с2,55.766849,37.587357
175,2023-04-24,507,201262,МО д Кривцово 5А,56.142511,36.894923
759,2023-04-24,507,2853,МСК Свободный пр-кт 1Б,55.76935656,37.82203002
927,2023-04-24,507,123329,МСК Крылатская 33к3,55.76969,37.407432
762,2023-04-24,507,103342,МО д Путилково Новотушинская 1,55.866648,37.395921
544,2023-04-24,507,106001,МО Красногорск Парковая 8А,55.831579,37.313451
234,2023-04-24,507,1127,МО Одинцово Можайское шоссе 45Б,55.67186704,37.26828117
375,2023-04-24,507,111939,МО Павловский Посад Большая Покровская 58,55.767777,38.657029
554,2023-04-24,507,3333,МО Дзержинский Лермонтова 42,55.62872929,37.85743212
335,2023-04-24,507,5026,МО Электросталь Спортивная 25А,55.797895,38.472345
542,2023-04-24,507,105921,МСК Мастеркова 6,55.707983,37.656782
621,2023-04-24,507,111980,МО Красногорск Ильинский бульвар 2А,55.818463,37.363357
299,2023-04-24,507,112239,МО Краснознаменск Молодёжная 2/1,55.601412,37.044279
370,2023-04-24,507,153747,МСК Ясногорская 21к1,55.599256,37.531019
254,2023-04-24,507,205183,"Московская область, Мытищи, Юбилейная улица, 23к1",55.908459,37.712066
252,2023-04-24,507,218613,МСК Поляны 5Ак2,55.55342067,37.55524614
437,2023-04-24,507,4221,МО Старая Купавна Кирова 3А,55.808485,38.177609
776,2023-04-24,507,5376,МСК Кунцевская 5,55.72967749,37.42198902
476,2023-04-24,507,104728,МСК Егора Абакумова 14А,55.88064323,37.7130849
68,2023-04-24,507,171954,МО Электросталь Мира 31Б,55.768908,38.449428
510,2023-04-24,507,210511,МСК Улица Плеханова 22,55.742154,37.765112
441,2023-04-24,507,2892,МСК Симферопольский бульвар 24к2,55.64632357,37.60468342
443,2023-04-24,507,5975,МО Белоозёрский Молодёжная 21И,55.462236,38.446866
573,2023-04-24,507,5343,МО Хотьково 1-я Хотьковская 24,56.24366382,37.99213452
392,2023-04-24,507,110157,Балашиха Строителей 3,55.792156,37.889885
480,2023-04-24,507,110801,Химки Вишнёвая 14,55.949221,37.291314
431,2023-04-24,507,2457,МО рп Андреевка Жилинская 12В,55.983063,37.144433
586,2023-04-24,507,2583,МО Раменское Михалевича 31А,55.56516995,38.23685348
571,2023-04-24,507,1086,МСК 1-я Тверская-Ямская 28,55.77488165,37.5885368
1050,2023-04-24,507,114067,МСК 3-я Хорошёвская 21к6,55.786195,37.497892
435,2023-04-24,507,1903,МСК Зубовский бульвар 29,55.73719096,37.58805856
540,2023-04-24,507,255,МСК Измайловский бульвар 43,55.79721374,37.79783342
506,2023-04-24,507,106570,МСК Лосевская 22,55.877487,37.716377
419,2023-04-24,507,3073,МСК Борисовские Пруды 10к4,55.63370669,37.74042055
1319,2023-04-24,507,5513,МСК Снайперская 8А,55.72249605,37.81083514
1013,2023-04-24,507,106081,МСК Селезнёвская 15Ас2,55.781675,37.60743
696,2023-04-24,507,111869,МСК Аргуновская 2к2,55.813006,37.620967
90,2023-04-24,507,134079,МО Павловский Посад Большой Железнодорожный пр 5,55.777137,38.670148
365,2023-04-24,507,111419,МО Пушкино Добролюбова 13,56.013315,37.83534
455,2023-04-24,507,2408,МО Красногорск Успенская 16,55.828093,37.291874
585,2023-04-24,507,2009,МО Раменское Крымская 5,55.57396947,38.25850337
153,2023-04-24,507,5845,МО Голицыно Заводской пр-кт 12,55.615995,36.982122
668,2023-04-24,507,124664,МО дач пос Красково Лорха 7,55.673992,38.005714
453,2023-04-24,507,1853,МСК Хитровский пер 3/1с4,55.75340503,37.6431216
184,2023-04-24,507,2294,МО Коломна Зелёная 22,55.077834,38.771351
486,2023-04-24,507,5753,МО Электроугли Школьная 38,55.71781705,38.22769557
